Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
221.03391	221.0292	.0047	FA 7:3;O6	C7H8O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:3;O6
221.03391	221.0396	.0057	FA 7:1;O3	C7H12O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O3
173.03304	173.0233	.0097	FA 10:7;O2	C10H6O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:7;O2
173.03304	173.0420	.0090	FA 5:0;O3	C5H10O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 5:0;O3
217.03753	217.0319	.0057	FOH 6:2;O6	C6H10O7Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FOH 6:2;O6
217.03753	217.0471	.0096	FA 10:5;O2	C10H10O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 10:5;O2
217.03753	217.0447	.0072	FA 8:2;O2	C8H12O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 8:2;O2
221.03396	221.0292	.0048	FA 7:3;O6	C7H8O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:3;O6
221.03396	221.0396	.0057	FA 7:1;O3	C7H12O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O3
173.03294	173.0233	.0096	FA 10:7;O2	C10H6O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:7;O2
173.03294	173.0420	.0091	FA 5:0;O3	C5H10O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 5:0;O3
219.03845	219.0392	.0008	FA 11:6	C11H10O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 11:6
173.03281	173.0233	.0095	FA 10:7;O2	C10H6O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:7;O2
173.03281	173.0420	.0092	FA 5:0;O3	C5H10O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 5:0;O3
217.03801	217.0319	.0061	FOH 6:2;O6	C6H10O7Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FOH 6:2;O6
217.03801	217.0471	.0091	FA 10:5;O2	C10H10O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 10:5;O2
217.03801	217.0447	.0067	FA 8:2;O2	C8H12O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 8:2;O2
221.03407	221.0292	.0049	FA 7:3;O6	C7H8O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:3;O6
221.03407	221.0396	.0056	FA 7:1;O3	C7H12O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O3
219.03853	219.0392	.0007	FA 11:6	C11H10O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 11:6
217.03828	217.0319	.0064	FOH 6:2;O6	C6H10O7Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FOH 6:2;O6
217.03828	217.0471	.0088	FA 10:5;O2	C10H10O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 10:5;O2
217.03828	217.0447	.0064	FA 8:2;O2	C8H12O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 8:2;O2
221.03408	221.0292	.0049	FA 7:3;O6	C7H8O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:3;O6
221.03408	221.0396	.0056	FA 7:1;O3	C7H12O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O3
220.03651	220.0452	.0087	FA 7:4;O5	C7H6O7	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 7:4;O5
173.03302	173.0233	.0097	FA 10:7;O2	C10H6O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:7;O2
173.03302	173.0420	.0090	FA 5:0;O3	C5H10O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 5:0;O3
219.0387	219.0392	.0005	FA 11:6	C11H10O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 11:6
173.03274	173.0233	.0094	FA 10:7;O2	C10H6O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:7;O2
173.03274	173.0420	.0093	FA 5:0;O3	C5H10O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 5:0;O3
173.0331	173.0233	.0098	FA 10:7;O2	C10H6O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:7;O2
173.0331	173.0420	.0089	FA 5:0;O3	C5H10O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 5:0;O3
221.03428	221.0292	.0051	FA 7:3;O6	C7H8O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:3;O6
221.03428	221.0396	.0054	FA 7:1;O3	C7H12O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O3
219.03883	219.0392	.0004	FA 11:6	C11H10O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 11:6
799.65309	799.6575	.0044	PA 44:0	C47H93O8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 44:0
720.61109	720.6014	.0097	CerPE 37:1;O2	C39H79N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O2
720.61109	720.6014	.0097	SM 34:1;O2	C39H79N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 34:1;O2
855.64578	855.6473	.0016	PG 43:2	C49H93O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 43:2
855.64578	855.6449	.0008	PG O-41:1	C47H93O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-41:1
855.64578	855.6473	.0015	TG 51:8	C54H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 51:8
855.64578	855.6433	.0025	IPC 38:0;O2	C44H88NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 38:0;O2
855.64578	855.6449	.0009	TG 49:5	C52H90O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 49:5
884.68041	884.6739	.0065	PS 44:1	C50H96NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 44:1
884.68041	884.6715	.0089	PS O-42:0	C48H96NO9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:0
884.68041	884.6763	.0042	TG 54:12	C57H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:12
719.60721	719.6061	.0011	SM 35:0;O2	C40H83N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 35:0;O2
719.60721	719.6061	.0011	CerP 40:1;O2	C40H80NO6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=CerP 40:1;O2
719.60721	719.6144	.0072	HexCer 34:0;O2	C40H79NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O2
858.66461	858.6582	.0064	PS O-42:2	C48H92NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:2
858.66461	858.6582	.0064	PS 42:0	C48H94NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 42:0
858.66461	858.6582	.0064	PG O-42:4	C48H89O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:4
883.67677	883.6810	.0042	TG 55:11	C58H90O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:11
883.67677	883.6786	.0018	TG 53:8	C56H92O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:8
883.67677	883.6746	.0021	IPC 40:0;O2	C46H92NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 40:0;O2
883.67677	883.6762	.0006	TG 51:5	C54H94O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:5
841.68748	841.6793	.0082	PC O-40:4	C48H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:4
877.75832	877.7643	.0060	TG 55:5	C58H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:5
867.70279	867.6950	.0078	PC O-42:5	C50H92NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:5
903.7739	903.7800	.0061	TG 57:6	C60H104O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:6
868.70648	868.7154	.0089	PC 43:1	C51H100NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 43:1
868.70648	868.7154	.0089	PE 46:1	C51H100NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 46:1
868.70648	868.7130	.0065	PC O-41:0	C49H100NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-41:0
840.67521	840.6841	.0089	PC 41:1	C49H96NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 41:1
840.67521	840.6841	.0089	PE 44:1	C49H96NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 44:1
840.67521	840.6817	.0064	PC O-39:0	C47H96NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-39:0
840.67521	840.6817	.0064	PE O-42:0	C47H96NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE O-42:0
842.69076	842.6997	.0090	PC 41:0	C49H98NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 41:0
842.69076	842.6997	.0090	PE 44:0	C49H98NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 44:0
887.74278	887.7487	.0059	TG 56:7	C59H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 56:7
983.64875	983.6559	.0071	PI 43:2	C52H97O13PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PI 43:2
660.30781	660.3143	.0065	PS 25:4;O3	C31H52NO13P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 25:4;O3
660.30781	660.3119	.0041	PS 23:2;O2	C29H52NO12PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS 23:2;O2
917.75336	917.7593	.0059	TG 57:8	C60H100O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:8
917.75336	917.7569	.0035	TG 55:5	C58H102O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:5
917.75336	917.7545	.0011	TG 53:2	C56H104O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:2
944.7736	944.7702	.0034	TG 58:10	C61H98O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 58:10
773.62439	773.6250	.0006	HexCer 37:2;O3	C43H81NO9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 37:2;O3
773.62439	773.6167	.0077	PC O-35:3	C43H82NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-35:3
773.62439	773.6167	.0077	PE O-38:3	C43H82NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PE O-38:3
789.5982	789.6004	.0022	PG O-38:2	C44H85O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-38:2
789.5982	789.6004	.0022	PG 38:0	C44H87O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 38:0
789.5982	789.6004	.0022	TG 46:6	C49H82O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 46:6
789.5982	789.5980	.0003	TG 44:3	C47H84O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 44:3
1114.31398	1114.3110	.0030	CoA 20:4;O	C41H66N7O18P3SNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CoA 20:4;O
919.76775	919.7749	.0072	TG 57:7	C60H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
919.76775	919.7725	.0048	TG 55:4	C58H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:4
919.76775	919.7701	.0024	TG 53:1	C56H106O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:1
809.69558	809.6895	.0061	SM 43:2;O2	C48H95N2O6P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SM 43:2;O2
809.69558	809.7017	.0062	TG 50:4	C53H94O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 50:4
835.71175	835.7174	.0056	TG 52:5	C55H96O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 52:5
849.72715	849.7330	.0059	TG 53:5	C56H98O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
790.6019	790.5956	.0063	PS O-37:1	C43H84NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-37:1
790.6019	790.6109	.0090	PE O-42:5	C47H86NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-42:5
790.6019	790.5956	.0063	PG O-37:3	C43H81O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-37:3
921.78426	921.7906	.0063	TG 57:6	C60H104O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:6
921.78426	921.7882	.0039	TG 55:3	C58H106O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:3
921.78426	921.7858	.0015	TG 53:0	C56H108O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:0
910.71665	910.7235	.0069	PC 43:0	C51H102NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 43:0
945.78494	945.7906	.0056	TG 59:8	C62H104O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 59:8
945.78494	945.7882	.0032	TG 57:5	C60H106O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 57:5
945.78494	945.7858	.0008	TG 55:2	C58H108O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:2
837.68012	837.6820	.0019	SM 42:1;O2	C47H95N2O6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
905.66744	905.6630	.0045	TG 55:11	C58H90O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:11
905.66744	905.6672	.0002	Hex2Cer 36:2;O2	C48H89NO13	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Hex2Cer 36:2;O2
905.66744	905.6742	.0068	PC 44:7	C52H90NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 44:7
905.66744	905.6606	.0069	TG 53:8	C56H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:8
943.77024	943.7749	.0047	TG 59:9	C62H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 59:9
943.77024	943.7725	.0023	TG 57:6	C60H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 57:6
943.77024	943.7701	.0001	TG 55:3	C58H106O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:3
948.80317	948.8015	.0017	TG 58:8	C61H102O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 58:8
838.68372	838.6895	.0058	PG O-40:0	C46H93O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:0
838.68372	838.6919	.0082	TG 50:7	C53H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 50:7
815.69867	815.7000	.0014	SM 42:1;O2	C47H95N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
815.69867	815.7083	.0096	HexCer 41:1;O2	C47H91NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 41:1;O2
737.61785	737.6167	.0011	PC O-32:0	C40H82NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-32:0
737.61785	737.6167	.0011	PE O-35:0	C40H82NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PE O-35:0
947.79898	947.8062	.0072	TG 59:7	C62H106O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 59:7
947.79898	947.8038	.0048	TG 57:4	C60H108O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 57:4
947.79898	947.8014	.0024	TG 55:1	C58H110O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:1
738.62125	738.6242	.0030	HexCer 38:1;O2	C44H85NO8	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=HexCer 38:1;O2
738.62125	738.6160	.0053	CerP 44:2;O2	C44H86NO6P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CerP 44:2;O2
851.68392	851.6848	.0009	PS O-40:0	C46H92NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-40:0
911.7292	911.7212	.0080	PC 44:4	C52H96NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 44:4
831.58834	831.5874	.0009	PA 44:4	C47H85O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 44:4
831.58834	831.5858	.0025	PS 38:3	C44H80NO10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS 38:3
831.58834	831.5850	.0033	PA 42:1	C45H87O8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PA 42:1
857.66111	857.6654	.0043	TG 53:10	C56H88O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:10
857.66111	857.6630	.0019	PG 43:1	C49H95O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 43:1
857.66111	857.6606	.0005	PG O-41:0	C47H95O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-41:0
857.66111	857.6630	.0018	TG 51:7	C54H90O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 51:7
857.66111	857.6606	.0006	TG 49:4	C52H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 49:4
965.66665	965.6606	.0061	TG 58:13	C61H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 58:13
865.68772	865.6793	.0084	PC O-42:6	C50H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:6
843.7009	843.7032	.0023	HexCer 36:1;O	C48H91NO9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O
843.7009	843.7032	.0023	HexCer 42:2;O3	C48H91NO9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 42:2;O3
843.7009	843.6950	.0059	PC O-40:3	C48H92NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:3
815.61375	815.6160	.0023	PG O-40:3	C46H87O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:3
815.61375	815.6160	.0023	PG 40:1	C46H89O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 40:1
815.61375	815.6136	.0001	PG O-38:0	C44H89O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-38:0
815.61375	815.6160	.0023	TG 48:7	C51H84O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 48:7
815.61375	815.6136	.0002	TG 46:4	C49H86O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 46:4
901.75823	901.7643	.0061	TG 57:7	C60H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
902.76176	902.7572	.0045	PC 44:0	C52H104NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 44:0
695.60721	695.5973	.0099	DG 43:5	C46H80O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 43:5
855.64565	855.6473	.0017	PG 43:2	C49H93O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 43:2
855.64565	855.6449	.0007	PG O-41:1	C47H93O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-41:1
855.64565	855.6473	.0017	TG 51:8	C54H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 51:8
855.64565	855.6433	.0023	IPC 38:0;O2	C44H88NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 38:0;O2
855.64565	855.6449	.0008	TG 49:5	C52H90O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 49:5
840.67564	840.6841	.0084	PC 41:1	C49H96NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 41:1
840.67564	840.6841	.0084	PE 44:1	C49H96NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 44:1
840.67564	840.6817	.0060	PC O-39:0	C47H96NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-39:0
840.67564	840.6817	.0060	PE O-42:0	C47H96NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE O-42:0
734.62776	734.6293	.0015	TG 42:3	C45H80O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 42:3
910.71513	910.7235	.0084	PC 43:0	C51H102NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 43:0
919.76863	919.7749	.0063	TG 57:7	C60H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
919.76863	919.7725	.0039	TG 55:4	C58H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:4
919.76863	919.7701	.0015	TG 53:1	C56H106O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:1
875.74272	875.7487	.0060	TG 55:6	C58H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
729.54099	729.5429	.0019	PA 38:2	C41H77O8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 38:2
729.54099	729.5429	.0019	PG O-35:2	C41H79O9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG O-35:2
729.54099	729.5404	.0006	DG 41:5	C44H76O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=DG 41:5
972.80491	972.8015	.0035	TG 60:10	C63H102O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 60:10
973.81523	973.8219	.0066	TG 61:8	C64H108O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 61:8
973.81523	973.8195	.0042	TG 59:5	C62H110O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 59:5
973.81523	973.8171	.0018	TG 57:2	C60H112O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:2
881.66204	881.6630	.0009	TG 53:9	C56H90O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:9
881.66204	881.6590	.0031	IPC 40:1;O2	C46H90NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 40:1;O2
881.66204	881.6672	.0052	Hex2Cer 34:0;O2	C46H89NO13	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Hex2Cer 34:0;O2
881.66204	881.6606	.0015	TG 51:6	C54H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:6
971.79994	971.8062	.0063	TG 61:9	C64H106O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 61:9
971.79994	971.8038	.0039	TG 59:6	C62H108O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 59:6
971.79994	971.8014	.0015	TG 57:3	C60H110O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:3
839.67252	839.6637	.0089	PC O-40:5	C48H88NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:5
909.71123	909.7055	.0057	PC 44:5	C52H94NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 44:5
877.75744	877.7643	.0069	TG 55:5	C58H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:5
866.69153	866.6997	.0082	PC 43:2	C51H98NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 43:2
866.69153	866.6973	.0058	PC O-41:1	C49H98NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-41:1
866.69153	866.6845	.0071	PG 41:0	C47H93O10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG 41:0
916.74148	916.7389	.0026	TG 56:10	C59H94O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 56:10
829.63003	829.6317	.0017	PG 41:1	C47H91O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 41:1
829.63003	829.6293	.0007	PG O-39:0	C45H91O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-39:0
829.63003	829.6317	.0016	TG 49:7	C52H86O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 49:7
829.63003	829.6293	.0008	TG 47:4	C50H88O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 47:4
813.65639	813.6480	.0084	PC O-38:4	C46H86NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-38:4
816.702	816.7076	.0056	TG 48:4	C51H90O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
816.702	816.6953	.0067	SM 41:2;O2	C46H91N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 41:2;O2
849.72716	849.7330	.0059	TG 53:5	C56H98O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
841.68661	841.6793	.0073	PC O-40:4	C48H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:4
889.72339	889.7280	.0046	TG 55:8	C58H96O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:8
889.72339	889.7256	.0022	TG 53:5	C56H98O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
889.72339	889.7232	.0002	TG 51:2	C54H100O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:2
915.73919	915.7436	.0044	TG 57:9	C60H98O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:9
915.73919	915.7412	.0020	TG 55:6	C58H100O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
915.73919	915.7388	.0004	TG 53:3	C56H102O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:3
841.62933	841.6317	.0024	PG O-42:4	C48H89O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:4
841.62933	841.6317	.0024	PG 42:2	C48H91O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 42:2
841.62933	841.6293	.0000	PG O-40:1	C46H91O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:1
841.62933	841.6317	.0023	TG 50:8	C53H86O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 50:8
