Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
726.60236	726.5983	.0041	Cer 42:1;O4	C42H83NO5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=Cer 42:1;O4
331.2838	331.2843	.0005	MG 16:0	C19H38O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=MG 16:0
331.2838	331.2843	.0005	MG O-16:1;O	C19H38O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=MG O-16:1;O
308.2944	308.2948	.0004	NAE 18:1	C20H39NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 18:1
601.34195	601.3347	.0072	LPI 18:0	C27H53O12P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPI 18:0
601.34195	601.3500	.0080	PA 28:3;O2	C31H55O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 28:3;O2
696.52444	696.5326	.0082	PC O-32:3	C40H76NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-32:3
696.52444	696.5326	.0082	PE O-35:3	C40H76NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-35:3
696.52444	696.5302	.0058	CerP 38:1;O2	C38H76NO6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CerP 38:1;O2
696.52444	696.5174	.0070	PG O-30:1	C36H71O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-30:1
788.54201	788.5436	.0016	PS 36:2	C42H78NO10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS 36:2
788.54201	788.5518	.0098	Hex2Cer 30:1;O2	C42H79NO13	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=Hex2Cer 30:1;O2
788.54201	788.5436	.0016	PG 36:4	C42H75O10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG 36:4
270.27881	270.2791	.0003	SPB 17:0;O2	C17H37NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPB 17:0;O2
601.43821	601.4340	.0042	CerPE 30:2;O3	C32H63N2O7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CerPE 30:2;O3
691.38925	691.3817	.0076	PG 28:3;O3	C34H61O13P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 28:3;O3
652.4984	652.4935	.0049	DG 38:9	C41H62O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=DG 38:9
652.4984	652.4912	.0072	PA 31:0	C34H67O8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA 31:0
661.37874	661.3711	.0076	PA 30:4;O3	C33H57O11P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 30:4;O3
661.37874	661.3840	.0052	PA 32:5	C35H59O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 32:5
661.37874	661.3816	.0028	PA 30:2	C33H61O8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PA 30:2
667.57191	667.5660	.0059	DG 41:5	C44H76O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 41:5
509.4418	509.4459	.0041	TG 64:7	C67H116O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 64:7
509.4418	509.4435	.0017	TG 60:1	C63H120O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 60:1
868.64239	868.6426	.0002	PS 43:2	C49H92NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 43:2
868.64239	868.6402	.0022	PS O-41:1	C47H92NO9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS O-41:1
473.37109	473.3625	.0086	ST 30:2;O5	C30H50O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 30:2;O5
473.37109	473.3730	.0019	ST 30:1;O	C30H52ONa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 30:1;O
557.41229	557.4200	.0078	ST 29:2;O;Hex	C35H58O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 29:2;O;Hex
557.41229	557.4176	.0054	DG 30:3	C33H58O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=DG 30:3
557.41229	557.4152	.0029	DG 28:0	C31H60O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=DG 28:0
786.52661	786.5280	.0013	PS 36:3	C42H76NO10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS 36:3
786.52661	786.5256	.0011	PS 34:0	C40H78NO10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS 34:0
786.52661	786.5280	.0013	PG 36:5	C42H73O10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG 36:5
869.64783	869.6378	.0100	PS O-42:5	C48H86NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:5
362.30241	362.3053	.0029	FA 23:5	C23H36O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 23:5
362.30241	362.3053	.0029	ST 23:2;O2	C23H36O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 23:2;O2
362.30241	362.2997	.0027	DG 44:7	C47H78O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=DG 44:7
362.30241	362.3050	.0025	CE 20:1	C47H82O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CE 20:1
310.3108	310.3104	.0004	NAE 18:0	C20H41NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 18:0
310.3108	310.3104	.0004	SPB 20:1;O2	C20H41NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPB 20:1;O2
608.47251	608.4650	.0075	LPC 24:0	C32H66NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPC 24:0
608.47251	608.4650	.0075	LPE O-27:1;O	C32H66NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPE O-27:1;O
608.47251	608.4650	.0075	PA O-29:1	C32H63O7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA O-29:1
409.31125	409.3101	.0012	FA 28:8	C28H40O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 28:8
409.31125	409.3101	.0012	ST 28:4;O3	C28H42O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 28:4;O3
409.31125	409.3077	.0036	FA 26:5	C26H42O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 26:5
409.31125	409.3095	.0018	NAT 18:0	C20H41NO4S	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=NAT 18:0
409.31125	409.3121	.0009	SM 39:1;O2	C44H89N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SM 39:1;O2
409.31125	409.3065	.0047	PA O-42:1	C45H89O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA O-42:1
409.31125	409.3053	.0060	FA 24:2	C24H44O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 24:2
409.31125	409.3053	.0060	WE 24:2	C24H44O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=WE 24:2
425.28508	425.2898	.0047	ST 24:1;O6	C24H40O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O6
425.28508	425.2898	.0047	WE 24:3;O5	C24H42O7	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=WE 24:3;O5
425.28508	425.2874	.0023	WE 22:1;O4	C22H42O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 22:1;O4
425.28508	425.2856	.0006	PG 42:7	C48H81O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 42:7
425.28508	425.2832	.0018	PG 38:1	C44H85O10PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PG 38:1
270.24242	270.2427	.0003	FA 16:2	C16H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 16:2
270.24242	270.2427	.0003	SFE 16:2	C16H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 16:2
270.24242	270.2427	.0003	WE 16:2	C16H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 16:2
270.24242	270.2448	.0023	FA 37:6	C37H62O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 37:6
270.24242	270.2424	.0001	FA 33:0	C33H66O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 33:0
270.24242	270.2424	.0001	WE 33:0	C33H66O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 33:0
221.17466	221.1718	.0029	ST 29:4;O3	C29H44O3	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 29:4;O3
473.43049	473.4353	.0048	FA 32:4	C32H56O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 32:4
473.43049	473.4353	.0048	WE 32:4	C32H56O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=WE 32:4
473.43049	473.4329	.0024	FA 30:1	C30H58O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 30:1
473.43049	473.4329	.0024	WE 30:1	C30H58O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 30:1
473.43049	473.4313	.0008	CAR 20:0	C27H53NO4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=CAR 20:0
228.19555	228.1958	.0002	FA 13:2	C13H22O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 13:2
228.19555	228.1958	.0002	SFE 13:2	C13H22O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 13:2
228.19555	228.1958	.0002	WE 13:2	C13H22O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 13:2
228.19555	228.1954	.0001	FA 27:0	C27H54O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 27:0
228.19555	228.1954	.0001	WE 27:0	C27H54O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 27:0
424.28182	424.2822	.0004	LPE O-15:0;O	C20H44NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPE O-15:0;O
424.28182	424.2778	.0040	PG 42:8	C48H79O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 42:8
408.30791	408.3108	.0029	ST 24:2;O4	C24H38O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O4
408.30791	408.3117	.0037	PG O-40:3	C46H87O9P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG O-40:3
408.30791	408.3104	.0025	TG 46:4	C49H86O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 46:4
408.30791	408.3043	.0036	SM 39:2;O2	C44H87N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SM 39:2;O2
444.42059	444.4200	.0006	ST 30:2;O	C30H50O	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 30:2;O
250.17748	250.1801	.0027	FA 15:5	C15H20O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 15:5
250.17748	250.1801	.0027	WE 15:5	C15H20O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 15:5
250.17748	250.1733	.0041	LPG O-18:0	C24H51O8P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=LPG O-18:0
211.16902	211.1693	.0002	FA 13:2	C13H22O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 13:2
211.16902	211.1693	.0002	SFE 13:2	C13H22O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SFE 13:2
211.16902	211.1693	.0002	WE 13:2	C13H22O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=WE 13:2
211.16902	211.1693	.0002	FA 13:1;O	C13H24O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 13:1;O
211.16902	211.1693	.0002	MG O-23:5;O	C26H44O4	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=MG O-23:5;O
211.16902	211.1693	.0002	ST 26:1;O4	C26H44O4	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 26:1;O4
226.17994	226.1798	.0002	FA 27:2	C27H50O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 27:2
568.42678	568.4337	.0069	LPE O-24:0;O	C29H62NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPE O-24:0;O
568.42678	568.4312	.0044	Cer 32:2;O3	C32H61NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=Cer 32:2;O3
513.38608	513.3914	.0053	ST 31:1;O4	C31H54O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 31:1;O4
513.38608	513.3833	.0028	TG 66:17	C69H100O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 66:17
513.38608	513.3890	.0029	FA 29:1;O2	C29H56O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 29:1;O2
826.50366	826.4969	.0067	PE 38:5;O	C43H76NO9PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PE 38:5;O
479.26949	479.2768	.0073	LPG 17:1	C23H45O9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPG 17:1
479.26949	479.2768	.0073	ST 28:5;O5	C28H40O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 28:5;O5
479.26949	479.2744	.0049	ST 26:2;O5	C26H42O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 26:2;O5
482.26815	482.2666	.0016	LPE 20:5	C25H42NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPE 20:5
482.26815	482.2748	.0067	ST 19:2;O2;GlcA	C25H36O8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O2;GlcA
482.26815	482.2618	.0064	LPE O-16:1	C21H44NO6PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPE O-16:1
897.6646	897.6555	.0091	PG 43:1	C49H95O10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG 43:1
898.16855	898.1644	.0042	CoA 9:5	C30H42N7O17P3S	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CoA 9:5
898.16855	898.1619	.0066	CoA 7:2	C28H44N7O17P3SNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CoA 7:2
270.27895	270.2791	.0002	SPB 17:0;O2	C17H37NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPB 17:0;O2
765.4408	765.4466	.0058	PA 40:9	C43H67O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 40:9
765.4408	765.4442	.0034	PA 38:6	C41H69O8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PA 38:6
920.68633	920.6950	.0087	IPC 44:0;O3	C50H100NO12P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=IPC 44:0;O3
746.4952	746.4967	.0015	PS 33:2	C39H72NO10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS 33:2
746.4952	746.4967	.0015	PG 33:4	C39H69O10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG 33:4
396.80148	396.7987	.0028	PC O-38:6	C46H82NO7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PC O-38:6
144.10226	144.1019	.0004	FA 7:2	C7H10O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 7:2
144.10226	144.1019	.0004	SFE 7:2	C7H10O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 7:2
144.10226	144.1039	.0017	FA 19:6	C19H26O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:6
144.10226	144.1039	.0017	ST 19:3;O2	C19H26O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O2
144.10226	144.1039	.0017	WE 19:6	C19H26O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=WE 19:6
144.10226	144.1015	.0008	FA 15:0	C15H30O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 15:0
144.10226	144.1015	.0008	SFE 15:0	C15H30O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SFE 15:0
144.10226	144.1015	.0008	WE 15:0	C15H30O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 15:0
158.12576	158.1175	.0082	FA 8:2	C8H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 8:2
158.12576	158.1175	.0082	SFE 8:2	C8H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 8:2
158.12576	158.1175	.0082	WE 8:2	C8H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 8:2
158.12576	158.1301	.0044	FA 18:1;O2	C18H34O4	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O2
358.18877	358.1965	.0077	CAR 10:1	C17H31NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CAR 10:1
205.07724	205.0859	.0087	FA 12:6;O	C12H12O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 12:6;O
205.07724	205.0859	.0087	FA 12:5;O2	C12H14O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 12:5;O2
205.07724	205.0835	.0063	FA 10:3;O	C10H14O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 10:3;O
205.07724	205.0835	.0063	WE 10:3;O	C10H14O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 10:3;O
205.07724	205.0811	.0039	FA 8:0;O	C8H16O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 8:0;O
205.07724	205.0811	.0039	SFE 8:0;O	C8H16O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=SFE 8:0;O
541.2608	541.2643	.0035	ST 21:2;O5;GlcA	C27H40O11	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O5;GlcA
541.2608	541.2513	.0095	LPG 17:1	C23H45O9PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPG 17:1
118.08624	118.0862	.0000	FA 5:1	C5H8O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 5:1
118.08624	118.0862	.0000	SFE 5:1	C5H8O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 5:1
118.08624	118.0883	.0020	FA 15:4	C15H22O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 15:4
118.08624	118.0883	.0020	WE 15:4	C15H22O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=WE 15:4
279.08365	279.0839	.0003	FA 12:4;O4	C12H16O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 12:4;O4
116.07043	116.0706	.0002	FA 5:2	C5H6O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 5:2
116.07043	116.0726	.0022	FA 15:6	C15H18O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 15:6
116.07043	116.0726	.0022	WE 15:6	C15H18O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=WE 15:6
116.07043	116.0702	.0002	FA 11:0	C11H22O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 11:0
116.07043	116.0702	.0002	SFE 11:0	C11H22O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SFE 11:0
116.07043	116.0702	.0002	WE 11:0	C11H22O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 11:0
494.24623	494.2513	.0051	PS 16:0	C22H42NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 16:0
494.24623	494.2385	.0078	ST 19:4;O3;GlcA	C25H32O9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3;GlcA
180.08649	180.0866	.0002	FA 6:1;O3	C6H10O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 6:1;O3
180.08649	180.0833	.0032	FA 20:7;O	C20H26O3Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 20:7;O
673.34041	673.3323	.0081	PG 25:3;O2	C31H55O12PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG 25:3;O2
221.01879	221.0185	.0003	FA 10:6;O	C10H8O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 10:6;O
263.13613	263.1406	.0045	FA 17:7;O	C17H20ONa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 17:7;O
263.13613	263.1318	.0043	PA 20:0	C23H45O8PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA 20:0
520.33198	520.3398	.0078	LPC 18:2	C26H50NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPC 18:2
520.33198	520.3398	.0078	LPS O-20:1	C26H52NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPS O-20:1
520.33198	520.3398	.0078	PC 18:0	C26H52NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 18:0
520.33198	520.3374	.0054	LPE O-19:0;O	C24H52NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE O-19:0;O
520.33198	520.3373	.0053	CAR 22:4	C29H49NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CAR 22:4
520.33198	520.3407	.0087	NAT 24:0	C26H53NO4SNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=NAT 24:0
345.231	345.2272	.0038	FA 18:2;O4	C18H32O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O4
345.231	345.2400	.0090	FA 20:3;O	C20H34O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O
345.231	345.2283	.0027	PA O-33:2	C36H69O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA O-33:2
345.231	345.2339	.0029	CerPE 33:2;O2	C35H69N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 33:2;O2
345.231	345.2376	.0066	FA 18:0;O	C18H36O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O
138.05489	138.0546	.0003	FA 15:6	C15H18O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 15:6
138.05489	138.0546	.0003	WE 15:6	C15H18O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 15:6
434.19076	434.1914	.0007	PE 12:0	C17H34NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 12:0
296.1024	296.1105	.0081	CAR 5:2;O2	C12H19NO6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 5:2;O2
139.0668	139.0754	.0086	FA 8:2;O	C8H12O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 8:2;O
139.0668	139.0729	.0061	FA 6:0	C6H12O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 6:0
139.0668	139.0729	.0061	SFE 6:0	C6H12O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SFE 6:0
139.0668	139.0624	.0044	FA 15:5	C15H20O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 15:5
139.0668	139.0624	.0044	WE 15:5	C15H20O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 15:5
569.31352	569.3085	.0050	PG 20:1;O	C26H49O11P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG 20:1;O
569.31352	569.3085	.0050	LPI 17:0	C26H51O12P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPI 17:0
569.31352	569.3190	.0054	LPG O-20:1	C26H53O8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPG O-20:1
585.28753	585.2799	.0076	PA 24:3;O2	C27H47O10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 24:3;O2
182.08108	182.0812	.0001	FA 9:5;O	C9H8O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 9:5;O
182.08108	182.0808	.0003	ST 19:3;O4	C19H26O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O4
182.08108	182.0808	.0003	WE 19:6;O2	C19H26O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 19:6;O2
200.07723	200.0796	.0024	LPA 12:0	C15H31O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=LPA 12:0
146.1174	146.1175	.0001	FA 7:1	C7H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1
146.1174	146.1175	.0001	SFE 7:1	C7H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 7:1
146.1174	146.1196	.0022	FA 19:4	C19H30O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:4
146.1174	146.1196	.0022	ST 19:1;O2	C19H30O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
151.08347	151.0754	.0081	WE 9:3;O	C9H12O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=WE 9:3;O
363.1611	363.1661	.0050	PG 26:3;O3	C32H57O13PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PG 26:3;O3
363.1611	363.1543	.0068	ST 19:3;O4	C19H26O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O4
363.1611	363.1543	.0068	WE 19:6;O2	C19H26O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=WE 19:6;O2
393.12664	393.1285	.0018	ST 19:4;O6	C19H24O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 19:4;O6
158.11745	158.1175	.0001	FA 8:2	C8H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 8:2
158.11745	158.1175	.0001	SFE 8:2	C8H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 8:2
158.11745	158.1175	.0001	WE 8:2	C8H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 8:2
158.11745	158.1196	.0021	ST 21:3;O2	C21H30O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O2
158.11745	158.1172	.0003	FA 17:0	C17H34O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 17:0
158.11745	158.1172	.0003	SFE 17:0	C17H34O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SFE 17:0
158.11745	158.1172	.0003	WE 17:0	C17H34O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 17:0
389.2573	389.2545	.0028	PG O-34:2	C40H77O9PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PG O-34:2
389.2573	389.2638	.0065	FA 20:0;O2	C20H40O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 20:0;O2
