Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
884.53704	884.5447	.0077	PC 40:10	C48H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 40:10
884.53704	884.5415	.0044	PI 38:5	C47H81O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 38:5
883.53377	883.5342	.0004	PI 38:5	C47H81O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 38:5
883.53377	883.5261	.0076	PG 42:7	C48H81O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 42:7
883.53377	883.5366	.0028	TG 49:14;O2	C52H72O8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 49:14;O2
883.53377	883.5363	.0026	PS 44:10	C50H78NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 44:10
1447.97142	1447.9650	.0065	CL 72:8	C81H142O17P2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CL 72:8
675.49947	675.4970	.0024	PA 34:0	C37H73O8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA 34:0
675.49947	675.5083	.0088	CerPE 34:1;O3	C36H73N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 34:1;O3
770.45007	770.4533	.0032	PE 36:6	C41H70NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE 36:6
673.49306	673.4926	.0004	CerPE 34:2;O3	C36H71N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 34:2;O3
713.55014	713.5491	.0011	PA O-38:2	C41H79O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA O-38:2
713.55014	713.5492	.0009	TG 39:1	C42H78O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 39:1
713.55014	713.5442	.0060	HexCer 34:2;O3	C40H75NO9	Neutral	/resources/tools/chemdb_ontology?abbrev=HexCer 34:2;O3
558.42932	558.4295	.0001	Cer 32:2;O3	C32H61NO4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 32:2;O3
558.42932	558.4284	.0009	DG 32:5	C35H58O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 32:5
1425.99013	1425.9806	.0095	CL 70:5	C79H144O17P2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CL 70:5
782.48552	782.4766	.0089	PE 40:10	C45H70NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 40:10
782.48552	782.4897	.0042	PE O-38:7	C43H74NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:7
782.48552	782.4945	.0090	PI 30:0	C39H75O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 30:0
1426.99353	1426.9879	.0057	CL 70:5	C79H144O17P2	Neutral	/resources/tools/chemdb_ontology?abbrev=CL 70:5
713.49537	713.4945	.0009	CL 70:4	C79H146O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 70:4
713.49537	713.4996	.0042	PC 31:3	C39H72NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 31:3
713.49537	713.4996	.0042	PE 34:3	C39H72NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 34:3
797.46889	797.4610	.0078	PG 35:6	C41H69O10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG 35:6
797.46889	797.4610	.0078	PG 34:6	C40H67O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 34:6
849.4699	849.4690	.0009	PI O-34:5	C43H75O12P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI O-34:5
849.4699	849.4771	.0072	PI 32:3	C41H73O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 32:3
849.4699	849.4771	.0072	PI 31:3	C40H71O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 31:3
712.49211	712.4923	.0002	PE 34:3	C39H72NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 34:3
712.49211	712.5005	.0084	HexCer 32:3;O2	C38H69NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 32:3;O2
712.49211	712.4923	.0002	PC 32:3	C40H74NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 32:3
746.56287	746.5705	.0077	PE 36:0	C41H82NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 36:0
746.56287	746.5707	.0078	DGTS 32:0	C42H81NO7	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DGTS 32:0
746.56287	746.5705	.0077	CerP 40:1;O2	C40H80NO6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerP 40:1;O2
746.56287	746.5705	.0077	PC 34:0	C42H84NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 34:0
715.50116	715.4920	.0092	PG O-33:3	C39H73O9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG O-33:3
715.50116	715.5074	.0062	DG 41:7	C44H72O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 41:7
715.50116	715.4920	.0092	PA O-35:3	C38H71O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA O-35:3
715.50116	715.5032	.0020	CerPE 34:3;O2	C36H69N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 34:3;O2
715.50116	715.4920	.0092	PA O-34:3	C37H69O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA O-34:3
1448.97483	1448.9722	.0026	CL 72:8	C81H142O17P2	Neutral	/resources/tools/chemdb_ontology?abbrev=CL 72:8
712.54648	712.5369	.0096	HexCer 34:2;O3	C40H75NO9	[M-H]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:2;O3
712.54648	712.5519	.0054	CerPE 38:3;O2	C40H77N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 38:3;O2
712.54648	712.5407	.0058	PA O-38:3	C41H77O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-38:3
714.49844	714.5079	.0095	PE 34:2	C39H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 34:2
714.49844	714.5079	.0095	PC 32:2	C40H76NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 32:2
714.49844	714.5023	.0039	CL 70:3	C79H148O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 70:3
781.48268	781.4873	.0046	PI 30:0	C39H75O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 30:0
781.48268	781.4792	.0035	PG 34:2	C40H75O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 34:2
781.48268	781.4894	.0067	PS 36:5	C42H72NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 36:5
737.49528	737.5006	.0053	CerPE 36:2;O3	C38H75N2O7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:2;O3
737.49528	737.4894	.0059	PA 36:1	C39H75O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 36:1
737.49528	737.4974	.0022	PG O-31:1	C37H73O9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG O-31:1
737.49528	737.4974	.0022	PG O-30:1	C36H71O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-30:1
737.49528	737.4945	.0008	CL 74:8	C83H146O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 74:8
737.49528	737.4996	.0043	PC 33:5	C41H72NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 33:5
737.49528	737.4996	.0043	PE 36:5	C41H72NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 36:5
494.375	494.3766	.0016	TG 63:13	C66H102O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 63:13
826.47203	826.4665	.0056	PS 40:10	C46H70NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 40:10
826.47203	826.4795	.0075	PS O-38:7	C44H74NO9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS O-38:7
826.47203	826.4632	.0088	PI 34:6	C43H71O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 34:6
895.46221	895.4614	.0008	PI 36:8	C45H71O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 36:8
631.48228	631.4821	.0002	CerPE 32:1;O2	C34H69N2O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 32:1;O2
631.48228	631.4821	.0002	SM 30:1;O2	C35H71N2O6P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=SM 30:1;O2
809.5143	809.5186	.0043	PI 32:0	C41H79O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 32:0
809.5143	809.5105	.0038	PG 36:2	C42H79O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 36:2
809.5143	809.5207	.0064	PC 36:6;O2	C44H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 36:6;O2
809.5143	809.5207	.0064	PS 38:5	C44H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 38:5
721.29666	721.2973	.0006	PI 22:1;O	C30H55O15P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI 22:1;O
768.51741	768.5185	.0011	PS O-36:4	C42H76NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-36:4
768.51741	768.5185	.0011	PE O-36:5	C41H74NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:5
768.51741	768.5153	.0021	PI O-30:0	C39H77O12P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI O-30:0
734.55264	734.5462	.0065	PG O-34:1	C40H79O9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG O-34:1
889.46798	889.4639	.0040	PI 36:6	C45H75O13P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI 36:6
785.51597	785.5105	.0055	PG 34:0	C40H79O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 34:0
785.51597	785.5207	.0047	PS 36:3	C42H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 36:3
882.47862	882.4707	.0079	TG 53:21;O3	C56H66O9	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 53:21;O3
815.49477	815.4869	.0079	PG 40:9	C46H73O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 40:9
815.49477	815.4999	.0052	PG O-38:6	C44H77O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-38:6
815.49477	815.4951	.0003	MGDG 36:8	C45H70O10	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MGDG 36:8
815.49477	815.4869	.0079	PA 42:9	C45H71O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 42:9
784.51276	784.5134	.0007	PS 36:3	C42H76NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 36:3
784.51276	784.5053	.0074	PE O-38:6	C43H76NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:6
784.51276	784.5134	.0007	PC 33:4	C41H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 33:4
784.51276	784.5134	.0007	PE 36:4	C41H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 36:4
784.51276	784.5134	.0007	PE O-36:5;O	C41H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:5;O
784.51276	784.5134	.0007	PC 32:4	C40H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 32:4
784.51276	784.5134	.0007	PE 35:4	C40H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 35:4
738.49863	738.5079	.0093	PE 36:4	C41H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 36:4
738.49863	738.5079	.0093	PE O-36:5;O	C41H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:5;O
738.49863	738.4927	.0059	PS O-30:0	C36H72NO9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS O-30:0
738.49863	738.4927	.0059	LPS O-29:1;O	C35H70NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPS O-29:1;O
738.49863	738.4927	.0059	PS O-29:0	C35H70NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-29:0
738.49863	738.5079	.0093	PC 34:4	C42H76NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 34:4
738.49863	738.5023	.0037	CL 74:7	C83H148O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 74:7
806.49491	806.4978	.0029	PS 38:6	C44H74NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:6
806.49491	806.4978	.0029	PE 38:7	C43H72NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:7
806.49491	806.4978	.0029	PE 37:7	C42H70NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 37:7
806.49491	806.4945	.0004	PI 32:2	C41H75O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 32:2
733.54937	733.5543	.0050	DG 42:5	C45H78O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 42:5
733.54937	733.5501	.0008	CerPE 36:1;O2	C38H77N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:1;O2
733.54937	733.5501	.0008	SM 33:1;O2	C38H77N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 33:1;O2
733.54937	733.5501	.0008	CerPE 35:1;O2	C37H75N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 35:1;O2
733.54937	733.5501	.0008	SM 32:1;O2	C37H75N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 32:1;O2
633.49698	633.4977	.0007	SM 30:0;O2	C35H73N2O6P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=SM 30:0;O2
705.30241	705.3024	.0001	PI 22:1	C30H55O14P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI 22:1
857.519	857.5186	.0004	PI 36:4	C45H79O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 36:4
857.519	857.5105	.0085	PG 40:6	C46H79O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 40:6
857.519	857.5207	.0017	PS 42:9	C48H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 42:9
765.51777	765.5207	.0029	PA 38:1	C41H79O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 38:1
805.48194	805.4873	.0053	PI 32:2	C41H75O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 32:2
805.48194	805.4792	.0027	PG 36:4	C42H75O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 36:4
805.48194	805.4894	.0074	PS 38:7	C44H72NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 38:7
872.466	872.4719	.0059	PS 40:10	C46H70NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 40:10
736.4919	736.4923	.0004	PE 36:5	C41H72NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 36:5
736.4919	736.4923	.0004	PC 34:5	C42H74NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 34:5
748.51183	748.5134	.0016	PS 33:0	C39H76NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 33:0
748.51183	748.5136	.0018	HexCer 34:2;O3	C40H75NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:2;O3
748.51183	748.5053	.0065	PC O-32:3	C40H76NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-32:3
748.51183	748.5053	.0065	PE O-35:3	C40H76NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-35:3
748.51183	748.5134	.0016	PC 30:1	C38H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 30:1
748.51183	748.5134	.0016	PE 33:1	C38H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 33:1
748.51183	748.5134	.0016	PC 29:1	C37H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 29:1
748.51183	748.5134	.0016	PE 32:1	C37H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 32:1
748.51183	748.5043	.0075	PA 40:6	C43H73O8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA 40:6
804.47891	804.4821	.0032	PS 38:7	C44H72NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:7
804.47891	804.4821	.0032	PE 38:8	C43H70NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:8
804.47891	804.4789	.0000	PI 32:3	C41H73O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 32:3
833.51819	833.5186	.0004	PI 34:2	C43H79O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 34:2
833.51819	833.5105	.0077	PG 38:4	C44H79O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 38:4
833.51819	833.5207	.0025	PS 40:7	C46H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 40:7
773.52366	773.5209	.0027	MGDG 36:6	C45H74O10	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MGDG 36:6
773.52366	773.5258	.0021	PA O-40:4	C43H79O7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA O-40:4
773.52366	773.5207	.0030	PS 35:2	C41H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 35:2
480.35935	480.3609	.0016	TG 61:13	C64H98O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 61:13
763.56872	763.5647	.0040	PA O-42:5	C45H81O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA O-42:5
763.56872	763.5649	.0038	TG 43:4	C46H80O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 43:4
763.56872	763.5607	.0080	CerPE 37:1;O3	C39H79N2O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O3
763.56872	763.5607	.0080	CerPE 36:1;O3	C38H77N2O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:1;O3
763.56872	763.5727	.0040	PS O-35:0	C41H82NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-35:0
764.51439	764.5236	.0092	PE 38:5	C43H76NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 38:5
764.51439	764.5236	.0092	PE O-38:6;O	C43H76NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:6;O
764.51439	764.5083	.0061	PS O-32:1	C38H74NO9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS O-32:1
764.51439	764.5083	.0061	PS O-31:1	C37H72NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-31:1
764.51439	764.5236	.0092	PC 36:5	C44H78NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 36:5
764.51439	764.5180	.0036	CL 78:9	C87H152O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 78:9
788.54366	788.5447	.0011	PS 36:1	C42H80NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 36:1
788.54366	788.5449	.0012	HexCer 37:3;O3	C43H79NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 37:3;O3
788.54366	788.5366	.0070	PC O-35:4	C43H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:4
788.54366	788.5366	.0070	PE O-38:4	C43H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:4
788.54366	788.5447	.0011	PC 33:2	C41H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 33:2
788.54366	788.5447	.0011	PE 36:2	C41H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 36:2
788.54366	788.5447	.0011	PC 32:2	C40H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 32:2
788.54366	788.5447	.0011	PE 35:2	C40H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 35:2
660.46008	660.4610	.0009	PE 30:1	C35H68NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 30:1
660.46008	660.4610	.0009	PC 28:1	C36H70NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 28:1
552.46287	552.4634	.0005	Cer 32:2;O2	C32H61NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 32:2;O2
479.35611	479.3531	.0030	TG 61:14	C64H96O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 61:14
899.48463	899.4927	.0081	PI 36:6	C45H75O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 36:6
899.48463	899.4927	.0081	PI 35:6	C44H73O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 35:6
772.52097	772.5134	.0076	PS 35:2	C41H76NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 35:2
772.52097	772.5287	.0077	PE O-40:8	C45H76NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:8
772.52097	772.5134	.0076	PC 32:3	C40H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 32:3
772.52097	772.5134	.0076	PE 35:3	C40H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 35:3
772.52097	772.5134	.0076	PC 31:3	C39H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 31:3
772.52097	772.5134	.0076	PE 34:3	C39H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 34:3
772.52097	772.5254	.0045	PG 36:3	C42H77O10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG 36:3
772.52097	772.5126	.0084	MGDG 36:7	C45H72O10	Neutral	/resources/tools/chemdb_ontology?abbrev=MGDG 36:7
762.56573	762.5655	.0003	PS O-35:0	C41H82NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-35:0
762.56573	762.5656	.0001	DGCC 32:0	C42H81NO8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DGCC 32:0
762.56573	762.5656	.0001	HexCer 36:1;O2	C42H81NO8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O2
762.56573	762.5574	.0083	CerP 42:2;O2	C42H82NO6P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CerP 42:2;O2
762.56573	762.5655	.0003	PC O-32:1	C40H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-32:1
762.56573	762.5655	.0003	PE O-35:1	C40H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-35:1
762.56573	762.5737	.0080	HexCer 34:0;O3	C40H79NO9	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O3
762.56573	762.5655	.0003	PC O-31:1	C39H78NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-31:1
762.56573	762.5655	.0003	PE O-34:1	C39H78NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE O-34:1
762.56573	762.5563	.0094	PA O-42:6	C45H79O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-42:6
736.54912	736.5500	.0009	HexCer 34:0;O2	C40H79NO8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O2
736.54912	736.5417	.0074	CerP 40:1;O2	C40H80NO6P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CerP 40:1;O2
736.54912	736.5498	.0007	PC O-30:0	C38H78NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-30:0
736.54912	736.5498	.0007	PE O-33:0	C38H78NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-33:0
736.54912	736.5498	.0007	PC O-29:0	C37H76NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-29:0
736.54912	736.5498	.0007	PE O-32:0	C37H76NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE O-32:0
736.54912	736.5407	.0084	PA O-40:5	C43H77O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-40:5
847.48355	847.4767	.0069	PG 38:9	C44H69O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 38:9
771.51776	771.5182	.0004	PG 36:3	C42H77O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 36:3
771.51776	771.5101	.0077	PA O-40:5	C43H77O7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA O-40:5
771.51776	771.5182	.0004	PA 38:3	C41H75O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 38:3
771.51776	771.5182	.0004	PA 37:3	C40H73O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 37:3
771.51776	771.5205	.0028	DG 44:12	C47H68O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 44:12
503.39564	503.3873	.0084	FA 29:1;O2	C29H56O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 29:1;O2
503.39564	503.4000	.0044	TG 64:11	C67H108O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 64:11
503.39564	503.4008	.0052	NAT 26:0	C28H57NO4S	Neutral	/resources/tools/chemdb_ontology?abbrev=NAT 26:0
762.5076	762.5079	.0003	PE 38:6	C43H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 38:6
762.5076	762.5079	.0003	PE O-38:7;O	C43H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:7;O
762.5076	762.5079	.0003	PC 36:6	C44H76NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 36:6
831.49769	831.5029	.0052	PI 34:3	C43H77O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 34:3
831.49769	831.4948	.0028	PG 38:5	C44H77O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 38:5
831.49769	831.5050	.0073	PS 40:8	C46H74NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 40:8
839.5045	839.5080	.0035	PI O-36:6	C45H77O12P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI O-36:6
839.5045	839.4985	.0060	SQDG 38:6	C45H76O12S	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SQDG 38:6
839.5045	839.5080	.0035	PG 38:6	C44H75O10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG 38:6
839.5045	839.5080	.0035	PG 37:6	C43H73O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 37:6
898.4816	898.4876	.0060	PS 42:11	C48H72NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 42:11
